country,year,ShareRenewables_PrimEnProd,ShareFossils_PrimEnProd
AUT,2009,0.745291816267907,0.207942545777355
AUT,2010,0.746666911741902,0.202193321638324
AUT,2011,0.746995766200403,0.193331543567753
AUT,2012,0.761204786666811,0.18764487705736
AUT,2013,0.781030667145673,0.167472043971508
AUT,2014,0.779041039425629,0.168516371151215
AUT,2015,0.787622336949948,0.157451213607169
AUT,2016,0.801337060707719,0.141549008435483
AUT,2017,0.805461175922521,0.141562526588451
AUT,2018,0.816251555706966,0.129486154405456
AUT,2019,0.833729706029914,0.115188870293182
AUT,2020,0.848917332514364,0.0969570839753792
AUT,2021,0.857793185468671,0.0898423826987985
AUT,2022,0.856665201207646,0.0865176424305965
AUT,2023,0.874949380386762,0.0730565661945688
BEL,1990,0.0387395865212177,0.0498643061950708
BEL,1991,0.0397460824819942,0.0312350647268323
BEL,1992,0.0395907013052103,0.0108754269025636
BEL,1993,0.0294659436299011,0.000331888108540806
BEL,1994,0.0289107226980171,8.25703753838217e-05
BEL,1995,0.0384214466413344,1.86600430579747e-05
BEL,1996,0.0352485202048841,0.000143390304882489
BEL,1997,0.0328774615843038,9.87761633362637e-06
BEL,1998,0.0384057769059437,0
BEL,1999,0.0366278624084195,2.69007062713971e-05
BEL,2000,0.0398163750126434,0.000153992687759884
BEL,2001,0.0460444038611011,0
BEL,2002,0.0433584237272626,0
BEL,2003,0.0524243408168425,0
BEL,2004,0.0556970832331682,0
BEL,2005,0.0632399354851093,0
BEL,2006,0.0678417176749342,0
BEL,2007,0.0792071147228767,0
BEL,2008,0.0981972676227168,0
BEL,2009,0.120487962891964,0
BEL,2010,0.164665907727468,0
BEL,2011,0.16792682829363,0
BEL,2012,0.209373362963367,0
BEL,2013,0.212198633921859,0
BEL,2014,0.247275488144188,0
BEL,2015,0.297475312380441,0
BEL,2016,0.211894120194546,0
BEL,2017,0.222906915083098,0
BEL,2018,0.300481023202843,0
BEL,2019,0.240279841619267,0.000193453223294003
BEL,2020,0.300575843988808,0.000343091489280651
BEL,2021,0.240509209108231,0.000230764796515443
BEL,2022,0.270404291325368,0.000653821818322644
BEL,2023,0.355637748806228,0.00073557926226221
BGR,1990,0.0339614708946573,0.557525907913149
BGR,1991,0.0396687291844309,0.558738705297938
BGR,1992,0.0375564487193598,0.622803789543186
BGR,1993,0.0338322962222225,0.575600155794705
BGR,1994,0.0301612664002189,0.546726195623505
BGR,1995,0.0395970075300497,0.524107638305152
BGR,1996,0.0468086862305436,0.513429039039263
BGR,1997,0.0476491205118571,0.498312123426328
BGR,1998,0.0664153512022321,0.503227416168017
BGR,1999,0.0728076173014259,0.476270627602322
BGR,2000,0.0787353426581575,0.441463631039092
BGR,2001,0.0666863830423653,0.440810255638552
BGR,2002,0.0780047231173537,0.423691477063358
BGR,2003,0.0932857932107806,0.460964267504711
BGR,2004,0.0992991795394206,0.471076455607416
BGR,2005,0.106836781952636,0.431538149180086
BGR,2006,0.108163459213279,0.426895112892876
BGR,2007,0.102294061251505,0.504336583988196
BGR,2008,0.108696964435217,0.487768647065695
BGR,2009,0.121533618558716,0.473846026883591
BGR,2010,0.146704058922087,0.47928392054047
BGR,2011,0.120171986942055,0.537556948259056
BGR,2012,0.142213994836022,0.508348465180936
BGR,2013,0.177409880209083,0.472841279787244
BGR,2014,0.169281531264222,0.467998297400275
BGR,2015,0.175950218824507,0.493807363187439
BGR,2016,0.177088446297553,0.459717436392793
BGR,2017,0.165270186059299,0.491153558503767
BGR,2018,0.216125653778607,0.427140944132324
BGR,2019,0.218039942516545,0.402754348371884
BGR,2020,0.238074949610411,0.349018140632971
BGR,2021,0.245035964274057,0.389312146423485
BGR,2022,0.212913887485606,0.449815435460577
BGR,2023,0.252194751682933,0.333796635853848
CYP,1990,1,0
CYP,1991,1,0
CYP,1992,1,0
CYP,1993,1,0
CYP,1994,1,0
CYP,1995,1,0
CYP,1996,1,0
CYP,1997,1,0
CYP,1998,1,0
CYP,1999,1,0
CYP,2000,1,0
CYP,2001,0.990332971141985,0
CYP,2002,1,0
CYP,2003,0.992553320797077,0
CYP,2004,0.966189330832649,0
CYP,2005,0.935403364559057,0
CYP,2006,0.966187530223949,0
CYP,2007,0.90638073783681,0
CYP,2008,0.932522520782747,0
CYP,2009,0.927079508987253,0
CYP,2010,0.923227025418136,0
CYP,2011,0.99905745774891,0
CYP,2012,1,0
CYP,2013,1,0
CYP,2014,0.944076722133567,0
CYP,2015,0.97537993681507,0
CYP,2016,0.96567438793195,0
CYP,2017,0.977306813779203,0
CYP,2018,0.978366403845196,0
CYP,2019,0.975104614509819,0
CYP,2020,0.962253428948828,0
CYP,2021,0.958896079356727,0
CYP,2022,0.955206631971285,0
CYP,2023,0.965302799523513,0
CZE,1990,0.0277661958550181,0.892893841825296
CZE,1991,0.0296030884717663,0.88908619510578
CZE,1992,0.0457190768668593,0.867523290546128
CZE,1993,0.0455532232626273,0.863584570057247
CZE,1994,0.0473186606874477,0.851749714847912
CZE,1995,0.0441371400208658,0.857201846408486
CZE,1996,0.0434917830891501,0.854224798443759
CZE,1997,0.0465171288150008,0.855523738046752
CZE,1998,0.0494503160762414,0.841375726637903
CZE,1999,0.0575731674070158,0.820615961862509
CZE,2000,0.0523682549990472,0.831030641182193
CZE,2001,0.0558529972796897,0.819896489697912
CZE,2002,0.0626784134143043,0.781634163509822
CZE,2003,0.0583044100451979,0.740486161621772
CZE,2004,0.0646013230774616,0.725824701670433
CZE,2005,0.0688315261466424,0.731674249180144
CZE,2006,0.0725888845160756,0.721689514633922
CZE,2007,0.0755622580742111,0.717794154187751
CZE,2008,0.0830203240025424,0.70202439984075
CZE,2009,0.0964755822497778,0.675717053185678
CZE,2010,0.103505021776603,0.66539047742653
CZE,2011,0.109241759471374,0.661512305121586
CZE,2012,0.117270200951806,0.638581415524785
CZE,2013,0.138481602510112,0.598274640327587
CZE,2014,0.145412438600111,0.587173720039999
CZE,2015,0.153564148816019,0.602615390648918
CZE,2016,0.162836365874514,0.604372091773114
CZE,2017,0.163234319877603,0.568748972593815
CZE,2018,0.167051792655915,0.547002379769208
CZE,2019,0.187019532739324,0.514834953241194
CZE,2020,0.220503274793793,0.443922666011046
CZE,2021,0.230223227198302,0.44034911822273
CZE,2022,0.21969120922477,0.460408307196176
CZE,2023,0.231110239616617,0.428017749354837
DEU,1990,0.0284740742402693,0.753307675529906
DEU,1991,0.0301125484482924,0.737630504810781
DEU,1992,0.032871080385457,0.708568100678171
DEU,1993,0.0360424737828372,0.694793942314797
DEU,1994,0.039808483227524,0.682971013198468
DEU,1995,0.0412469459565738,0.675625748869881
DEU,1996,0.0430846739571145,0.656744344284415
DEU,1997,0.0496654195999883,0.631677224601611
DEU,1998,0.0566006076711974,0.621900122015394
DEU,1999,0.0581215837730538,0.610906534174577
DEU,2000,0.0664271050005529,0.597413170809582
DEU,2001,0.071627488783864,0.583001573287735
DEU,2002,0.0802373968605408,0.587721929894641
DEU,2003,0.100682051152874,0.576980027602455
DEU,2004,0.115148419199876,0.563190999689066
DEU,2005,0.13032829871439,0.550827548191905
DEU,2006,0.155931129685064,0.521342834203484
DEU,2007,0.184298065016878,0.536161672016261
DEU,2008,0.196861857543377,0.49914244721661
DEU,2009,0.20839837234469,0.494296552540642
DEU,2010,0.234474041564873,0.460926868003322
DEU,2011,0.256204753418348,0.490630888540855
DEU,2012,0.283782450878642,0.481778412083445
DEU,2013,0.299710243032368,0.465050871732157
DEU,2014,0.308159658958656,0.449681130580907
DEU,2015,0.329986091423027,0.438663482265274
DEU,2016,0.342505334547239,0.430437481967472
DEU,2017,0.366813599060567,0.424037710970521
DEU,2018,0.383557156583437,0.40651378240257
DEU,2019,0.433990120190246,0.342026197919053
DEU,2020,0.475913331674828,0.311838021772937
DEU,2021,0.455506130329363,0.331821670951604
DEU,2022,0.506396984100167,0.359549254410636
DEU,2023,0.593941689438517,0.33448444038256
DNK,1990,0.107129237846583,0.876433680443212
DNK,1991,0.0984658974348127,0.886500147817962
DNK,1992,0.0962055367720443,0.889051188994176
DNK,1993,0.0936406762695665,0.891407405271844
DNK,1994,0.0857133900038536,0.899884129151484
DNK,1995,0.0866433954601129,0.897631551021217
DNK,1996,0.0806496177772818,0.904227597100119
DNK,1997,0.0755568852470222,0.910280226057613
DNK,1998,0.0783282465233316,0.90770574740006
