iso3c,year,GDP_ppp,GDP_real,ShareFossils_GrossAvEn,ShareRenewables_GrossAvEn
SVN,2008,84112839535.048,44823161340.2793,68.11,27.527
SVN,2008,84112839535.048,44823161340.2793,68.11,1.773
SVN,2009,77728180910.454,41420820089.9457,68.87,20.765
SVN,2009,77728180910.454,41420820089.9457,68.87,33.756
SVN,2009,77728180910.454,41420820089.9457,68.87,28.874
SVN,2009,77728180910.454,41420820089.9457,68.87,2.251
SVN,2010,78592625092.7572,41881476527.9785,68.16,21.081
SVN,2010,78592625092.7572,41881476527.9785,68.16,32.2
SVN,2010,78592625092.7572,41881476527.9785,68.16,29.537
SVN,2010,78592625092.7572,41881476527.9785,68.16,3.118
SVN,2011,79107752525.3327,42155984440.7867,66.55,20.937
SVN,2011,79107752525.3327,42155984440.7867,66.55,31.045
SVN,2011,79107752525.3327,42155984440.7867,66.55,31.785
SVN,2011,79107752525.3327,42155984440.7867,66.55,2.477
SVN,2012,76801335462.7294,40926910441.0679,66.78,21.551
SVN,2012,76801335462.7294,40926910441.0679,66.78,31.637
SVN,2012,76801335462.7294,40926910441.0679,66.78,33.146
SVN,2012,76801335462.7294,40926910441.0679,66.78,3.252
SVN,2013,76168663542.4613,40589763868.5066,65.53,23.16
SVN,2013,76168663542.4613,40589763868.5066,65.53,33.081
SVN,2013,76168663542.4613,40589763868.5066,65.53,35.116
SVN,2013,76168663542.4613,40589763868.5066,65.53,3.769
SVN,2014,78273075480.9873,41711190708.5511,61.89,22.459
SVN,2014,78273075480.9873,41711190708.5511,61.89,33.935
SVN,2014,78273075480.9873,41711190708.5511,61.89,34.641
SVN,2014,78273075480.9873,41711190708.5511,61.89,2.876
SVN,2015,80146391825.2992,42709468274.8137,62.75,22.879
SVN,2015,80146391825.2992,42709468274.8137,62.75,32.722
SVN,2015,80146391825.2992,42709468274.8137,62.75,36.15
SVN,2015,80146391825.2992,42709468274.8137,62.75,2.242
SVN,2016,82578365122.5953,44005450339.8887,64.56,21.975
SVN,2016,82578365122.5953,44005450339.8887,64.56,32.056
SVN,2016,82578365122.5953,44005450339.8887,64.56,35.563
SVN,2016,82578365122.5953,44005450339.8887,64.56,1.601
SVN,2017,86851303796.1969,46282470359.9316,63.82,21.658
SVN,2017,86851303796.1969,46282470359.9316,63.82,32.425
SVN,2017,86851303796.1969,46282470359.9316,63.82,34.639
SVN,2017,86851303796.1969,46282470359.9316,63.82,2.571
SVN,2018,90654593360.956,48309217557.2363,64.85,21.378
SVN,2018,90654593360.956,48309217557.2363,64.85,32.307
SVN,2018,90654593360.956,48309217557.2363,64.85,32.337
SVN,2018,90654593360.956,48309217557.2363,64.85,5.48
SVN,2019,93832265007.2237,50002577211.6531,63.8,21.968
SVN,2019,93832265007.2237,50002577211.6531,63.8,32.632
SVN,2019,93832265007.2237,50002577211.6531,63.8,32.132
SVN,2019,93832265007.2237,50002577211.6531,63.8,7.983
SVN,2020,89999218714.781,47959972856.1156,60.98,25
SVN,2020,89999218714.781,47959972856.1156,60.98,35.095
SVN,2020,89999218714.781,47959972856.1156,60.98,32.141
SVN,2020,89999218714.781,47959972856.1156,60.98,10.911
SVN,2021,97549838456.5333,51983646872.7637,60.93,25
SVN,2021,97549838456.5333,51983646872.7637,60.93,34.976
SVN,2021,97549838456.5333,51983646872.7637,60.93,35.216
SVN,2021,97549838456.5333,51983646872.7637,60.93,10.642
SVN,2022,100182940332.822,53386808992.5859,60.58,25.002
SVN,2022,100182940332.822,53386808992.5859,60.58,37.005
SVN,2022,100182940332.822,53386808992.5859,60.58,33.989
SVN,2022,100182940332.822,53386808992.5859,60.58,7.828
SVN,2023,102299396958.561,54514654364.7027,59.92,25.066
SVN,2023,102299396958.561,54514654364.7027,59.92,41.887
SVN,2023,102299396958.561,54514654364.7027,59.92,34.302
SVN,2023,102299396958.561,54514654364.7027,59.92,10.021
ESP,1990,1229732673291.42,745271992193.864,78.09,
ESP,1991,1261041673421.42,764246620913.803,78.69,
ESP,1992,1272759466644.41,771348118083.944,79.98,
ESP,1993,1259631057445.46,763391725698.396,78.45,
ESP,1994,1289650527187.37,781584842385.514,79.28,
ESP,1995,1325212562477.01,803136997144.358,80.92,
ESP,1996,1359766303027.75,824078081021.613,79.62,
ESP,1997,1408545196382.48,853640232062.29,81.82,
ESP,1998,1469140492470.63,890363641965.936,81.31,
ESP,1999,1533912920959.53,929618577504.041,82.58,
ESP,2000,1613686228082.13,977964704117.097,82.13,
ESP,2001,1676928024163.28,1016292009212.74,81.43,
ESP,2002,1723135040591.95,1044295489916.35,82.87,
ESP,2003,1773782970731.35,1074990359309.76,82.27,
ESP,2004,1829027999245.42,1108471272156.69,83.23,8.345
ESP,2004,1829027999245.42,1108471272156.69,83.23,19.018
ESP,2004,1829027999245.42,1108471272156.69,83.23,9.55
ESP,2004,1829027999245.42,1108471272156.69,83.23,1.035
ESP,2005,1893980908237.93,1147835586804.09,84.83,8.444
ESP,2005,1893980908237.93,1147835586804.09,84.83,19.166
ESP,2005,1893980908237.93,1147835586804.09,84.83,9.409
ESP,2005,1893980908237.93,1147835586804.09,84.83,1.267
ESP,2006,1970562799099.43,1194247575041.8,84.05,9.156
ESP,2006,1970562799099.43,1194247575041.8,84.05,20.027
ESP,2006,1970562799099.43,1194247575041.8,84.05,11.376
ESP,2006,1970562799099.43,1194247575041.8,84.05,0.837
ESP,2007,2040192638007.95,1236446314561.82,84.73,9.667
ESP,2007,2040192638007.95,1236446314561.82,84.73,21.718
ESP,2007,2040192638007.95,1236446314561.82,84.73,11.246
ESP,2007,2040192638007.95,1236446314561.82,84.73,1.375
ESP,2008,2055844297669.42,1245931907512.54,83.51,10.744
ESP,2008,2055844297669.42,1245931907512.54,83.51,23.777
ESP,2008,2055844297669.42,1245931907512.54,83.51,11.618
ESP,2008,2055844297669.42,1245931907512.54,83.51,2.165
ESP,2009,1978377348784.27,1198983535253.48,81.54,12.958
ESP,2009,1978377348784.27,1198983535253.48,81.54,27.882
ESP,2009,1978377348784.27,1198983535253.48,81.54,13.218
ESP,2009,1978377348784.27,1198983535253.48,81.54,3.71
ESP,2010,1980239443377.38,1200112046333.33,78.01,13.782
ESP,2010,1980239443377.38,1200112046333.33,78.01,29.748
ESP,2010,1980239443377.38,1200112046333.33,78.01,12.498
ESP,2010,1980239443377.38,1200112046333.33,78.01,5.018
ESP,2011,1967567481442.18,1192432281030.21,78.76,13.176
ESP,2011,1967567481442.18,1192432281030.21,78.76,31.53
ESP,2011,1967567481442.18,1192432281030.21,78.76,13.469
ESP,2011,1967567481442.18,1192432281030.21,78.76,0.767
ESP,2012,1911194436507.63,1158267740706.22,77.34,14.239
ESP,2012,1911194436507.63,1158267740706.22,77.34,33.438
ESP,2012,1911194436507.63,1158267740706.22,77.34,13.969
ESP,2012,1911194436507.63,1158267740706.22,77.34,0.869
ESP,2013,1883915534186.55,1141735528202.44,75.06,15.081
ESP,2013,1883915534186.55,1141735528202.44,75.06,36.027
ESP,2013,1883915534186.55,1141735528202.44,75.06,13.967
ESP,2013,1883915534186.55,1141735528202.44,75.06,0.95
ESP,2014,1912560204681.27,1159095456184.34,74.06,15.879
ESP,2014,1912560204681.27,1159095456184.34,74.06,37.128
ESP,2014,1912560204681.27,1159095456184.34,74.06,15.557
ESP,2014,1912560204681.27,1159095456184.34,74.06,1.024
ESP,2015,1990226725096.8,1206164777553.12,75.54,16.221
ESP,2015,1990226725096.8,1206164777553.12,75.54,36.972
ESP,2015,1990226725096.8,1206164777553.12,75.54,16.85
ESP,2015,1990226725096.8,1206164777553.12,75.54,1.088
ESP,2016,2048244939445.95,1241326362774.56,74.58,17.015
ESP,2016,2048244939445.95,1241326362774.56,74.58,36.676
ESP,2016,2048244939445.95,1241326362774.56,74.58,15.898
ESP,2016,2048244939445.95,1241326362774.56,74.58,5.167
ESP,2017,2107562974810.49,1277275696600.78,76.29,17.118
ESP,2017,2107562974810.49,1277275696600.78,76.29,36.465
ESP,2017,2107562974810.49,1277275696600.78,76.29,16.205
ESP,2017,2107562974810.49,1277275696600.78,76.29,5.798
ESP,2018,2158047774432.92,1307871701738.56,75.52,17.023
ESP,2018,2158047774432.92,1307871701738.56,75.52,35.236
ESP,2018,2158047774432.92,1307871701738.56,75.52,16.135
ESP,2018,2158047774432.92,1307871701738.56,75.52,6.938
ESP,2019,2200370944084.91,1333521400772.79,74.5,17.852
ESP,2019,2200370944084.91,1333521400772.79,74.5,37.131
ESP,2019,2200370944084.91,1333521400772.79,74.5,17.203
ESP,2019,2200370944084.91,1333521400772.79,74.5,7.61
ESP,2020,1959648808037.81,1187633217272.88,70.77,21.22
ESP,2020,1959648808037.81,1187633217272.88,70.77,42.944
ESP,2020,1959648808037.81,1187633217272.88,70.77,17.966
ESP,2020,1959648808037.81,1187633217272.88,70.77,9.528
ESP,2021,2090614963398.66,1267004457572.21,72.38,20.55
ESP,2021,2090614963398.66,1267004457572.21,72.38,46.001
ESP,2021,2090614963398.66,1267004457572.21,72.38,16.957
ESP,2021,2090614963398.66,1267004457572.21,72.38,9.207
ESP,2022,2219800589424.89,1345296618919.51,74.11,21.896
ESP,2022,2219800589424.89,1345296618919.51,74.11,50.901
ESP,2022,2219800589424.89,1345296618919.51,74.11,19.47
ESP,2022,2219800589424.89,1345296618919.51,74.11,9.683
ESP,2023,2279194983404.26,1381292229418.88,71.12,24.852
ESP,2023,2279194983404.26,1381292229418.88,71.12,56.933
ESP,2023,2279194983404.26,1381292229418.88,71.12,21.449
ESP,2023,2279194983404.26,1381292229418.88,71.12,11.96
SWE,1990,346266543448.938,298728338303.953,39.7,
SWE,1991,342298415959.207,295304986687.656,38.19,
SWE,1992,338332571328.744,291883604521.682,40.07,
SWE,1993,331343918286.218,285854408950.021,40.29,
SWE,1994,344649546763.803,297333335691.278,40.33,
SWE,1995,358760370707.657,309506914307.512,40.29,
SWE,1996,364876593873.351,314783454064.387,40.11,
SWE,1997,376059591302.234,324431161307.233,39.32,
SWE,1998,392026048780.588,338205617434.591,39.15,
SWE,1999,408495351774.329,352413884474.603,38.97,
SWE,2000,427413245331.271,368734580231.656,39,
SWE,2001,433229343413.141,373752198445.95,38.1,
SWE,2002,443096883178.771,382265044440.179,41.14,
SWE,2003,451431287943.743,389455236312.007,40.82,
SWE,2004,470298995838.234,405732636290.608,39.53,38.427
SWE,2004,470298995838.234,405732636290.608,39.53,51.196
SWE,2004,470298995838.234,405732636290.608,39.53,45.929
SWE,2004,470298995838.234,405732636290.608,39.53,6.288
SWE,2005,483435278539.177,417065466380.565,38.86,39.982
SWE,2005,483435278539.177,417065466380.565,38.86,50.899
SWE,2005,483435278539.177,417065466380.565,38.86,49.022
SWE,2005,483435278539.177,417065466380.565,38.86,6.596
SWE,2006,506040705921.432,436567442203.266,38.77,41.734
SWE,2006,506040705921.432,436567442203.266,38.77,51.783
SWE,2006,506040705921.432,436567442203.266,38.77,52.496
SWE,2006,506040705921.432,436567442203.266,38.77,7.509
SWE,2007,522360069915.909,450646355053.726,37.71,43.224
SWE,2007,522360069915.909,450646355053.726,37.71,53.21
SWE,2007,522360069915.909,450646355053.726,37.71,54.465
SWE,2007,522360069915.909,450646355053.726,37.71,8.421
SWE,2008,517538043534.4,446486334527.751,38.66,43.922
SWE,2008,517538043534.4,446486334527.751,38.66,53.687
SWE,2008,517538043534.4,446486334527.751,38.66,55.778
SWE,2008,517538043534.4,446486334527.751,38.66,8.693
SWE,2009,495513830445.207,427485779310.793,38.52,47.024
SWE,2009,495513830445.207,427485779310.793,38.52,58.252
SWE,2009,495513830445.207,427485779310.793,38.52,59.203
SWE,2009,495513830445.207,427485779310.793,38.52,9.356
SWE,2010,524009521900.768,452069357246.318,40.04,46.099
SWE,2010,524009521900.768,452069357246.318,40.04,55.767
SWE,2010,524009521900.768,452069357246.318,40.04,57.07
SWE,2010,524009521900.768,452069357246.318,40.04,9.627
SWE,2011,540588714087.993,466372427023.667,38.65,47.632
SWE,2011,540588714087.993,466372427023.667,38.65,59.624
SWE,2011,540588714087.993,466372427023.667,38.65,58.519
SWE,2011,540588714087.993,466372427023.667,38.65,11.938
SWE,2012,538348159176.121,464439473181.128,35.62,49.403
SWE,2012,538348159176.121,464439473181.128,35.62,59.779
SWE,2012,538348159176.121,464439473181.128,35.62,60.635
SWE,2012,538348159176.121,464439473181.128,35.62,13.777
SWE,2013,544473034999.59,469723477690.599,34.95,50.153
SWE,2013,544473034999.59,469723477690.599,34.95,61.737
SWE,2013,544473034999.59,469723477690.599,34.95,61.708
SWE,2013,544473034999.59,469723477690.599,34.95,15.315
SWE,2014,556972849885.395,480507219292.52,34.28,51.151
SWE,2014,556972849885.395,480507219292.52,34.28,63.214
SWE,2014,556972849885.395,480507219292.52,34.28,62.566
SWE,2014,556972849885.395,480507219292.52,34.28,18.831
SWE,2015,581536136091.317,501698263620.663,30.3,52.22
SWE,2015,581536136091.317,501698263620.663,30.3,65.733
SWE,2015,581536136091.317,501698263620.663,30.3,63.235
SWE,2015,581536136091.317,501698263620.663,30.3,21.49
SWE,2016,595200727972.952,513486872435.55,32.5,52.597
SWE,2016,595200727972.952,513486872435.55,32.5,64.869
SWE,2016,595200727972.952,513486872435.55,32.5,63.412
SWE,2016,595200727972.952,513486872435.55,32.5,26.56
SWE,2017,606064069860.56,522858808973.771,32,53.39
SWE,2017,606064069860.56,522858808973.771,32,65.909
SWE,2017,606064069860.56,522858808973.771,32,63.62
SWE,2017,606064069860.56,522858808973.771,32,26.842
SWE,2018,617597254493.069,532808626955.913,32.94,53.916
SWE,2018,617597254493.069,532808626955.913,32.94,66.228
SWE,2018,617597254493.069,532808626955.913,32.94,63.301
SWE,2018,617597254493.069,532808626955.913,32.94,29.696
SWE,2019,633343809629.539,546393370671.191,31.63,55.785
SWE,2019,633343809629.539,546393370671.191,31.63,71.234
SWE,2019,633343809629.539,546393370671.191,31.63,64.394
SWE,2019,633343809629.539,546393370671.191,31.63,30.309
SWE,2020,620643128688.704,535436339492.279,31.45,60.124
SWE,2020,620643128688.704,535436339492.279,31.45,74.495
SWE,2020,620643128688.704,535436339492.279,31.45,66.381
SWE,2020,620643128688.704,535436339492.279,31.45,31.854
SWE,2021,657493867662.793,567227918052.988,31.39,62.527
SWE,2021,657493867662.793,567227918052.988,31.39,75.76
SWE,2021,657493867662.793,567227918052.988,31.39,68.53
SWE,2021,657493867662.793,567227918052.988,31.39,28.677
SWE,2022,667088600111.591,575505409872.88,30.4,66.287
SWE,2022,667088600111.591,575505409872.88,30.4,83.372
SWE,2022,667088600111.591,575505409872.88,30.4,69.81
SWE,2022,667088600111.591,575505409872.88,30.4,28.841
SWE,2023,665016154725.339,573717486152.92,30.37,66.393
SWE,2023,665016154725.339,573717486152.92,30.37,87.547
SWE,2023,665016154725.339,573717486152.92,30.37,67.068
SWE,2023,665016154725.339,573717486152.92,30.37,33.645
